text,label
i also like to knit but dont do it as intensely as when i was nowadays i mostly knit socks which gives me the feeling that watching tv isnt that useless because i can knit while watching a film or series,depression
i feel which is ludicrous,depression
Praise thy lord for this season of beanies that is upon us,not depression
"@RonnieMack12 dawg, you so trash your momma got charged with littering when she dropped you off for school",not depression
i recommend using them when feeling emotionally drained,depression
when my elders do not understand me in the right way,depression
You said you be smoking strong but your wrong you been smoking trash and it aint in my lungs if it aint that pressure,not depression
RT @EarthPix: Up with the birds to fish on the Li River http://t.co/XnrAlT1PHM,not depression
i feel ok and go out into the world to work buy food or just go for a walk,not depression
He said capri-sun and zebra cake&#128514;,not depression
Can't find my BC powder .. I'll just chug this children's Advil,not depression
i am suggesting is to create a happy environment to live in with your partner the man has to feel like his feelings are just as important as yours,not depression
coon RT @HumbleTeej: &lt;fills coffee up halfway&gt; &lt;uses 11 Irish cremes to fill other half&gt;,not depression
i am feeling clever i see something like this and realize,not depression
Pops interviews remain warm and fuzzy.,not depression
i feel pretty pathetic most of the time,depression
i feel ugly right now im still happy,depression
i might not feel so cool,not depression
i feel so inspired by her motivation and passion that i wanted to share it here with you a href http,not depression
i feel like a heartless b tch for hating him so much,not depression
"From the ESPN Yankees game recap: ""the sellout crowd braved 61-degree temperatures."" LOL What??? That's not weather you struggle through.",not depression
i feel so deeply honoured to be able to offer these activations and i have made extra times available for sessions after the full moon next week as we move into the dark moon and then build up to the eclipse a natural time of bringing what needs to be examined to the surface of our lives,not depression
i do this because the worse they are the more justified i feel a needy man on the street suddenly represents a threat to my very peace and freedom,depression
Everyone is talking about LeBron James or The Voice and I'm just here eating cream filling out of Oreos.,not depression
i did feel defeated,depression
i normally would call meaningless and stupid but i guess im feeling a little bit adventurous,not depression
i woke up monday feeling like crap and blamed it on the weather,depression
@Yankees isn't that kind of saying the #Braves won't make it to the World Series? LOL,not depression
"Guess I'll have to add Robin Williams right next to Charlie Chaplin.
Now Adam Sandler remains my only favorite comedian left.",not depression
i stare and feel utterly helpless,not depression
i was feeling apprehensive about my life as a student i felt like i couldnt succeed wouldnt succeed could never succeed,not depression
The guinea fowls are not what they seem.,not depression
i know how i sound and i feel lousy about myself for sounding that way and for feeling the way i sound but i made a good contribution at work today and now the chip is on my shoulder when i think about the mistreatment that i have received,depression
i also know on certain days when im feeling crappy its only because i didnt bring enough cigarettes,depression
im also feeling pretty paranoid a lot and no i dont take drugs,not depression
RT @AliAbunimah: The people of the ghetto are rising up and fighting back. Whose side are you on? #Gaza,not depression
i feel determined to do well for my mother tongue paper that will be here in odd days time,not depression
i feel so self satisfied proving that i can get by without my car and i am not one of those typical americans who is so dependent on their car and foreign oil,not depression
Charlie Sheen,not depression
RT @FunnyJulius: Please win it all this year @Yankees,not depression
@ProsperINDIA ho no. Without ur vote we lost the election. AK49 is taking oath as PM today. :-),not depression
i was so irritated because i just knew i wasnt pregnant and i was wasting my time and feeling lousy for no reason,depression
i give probably to the degree that some might see as too much but if i feel taken advantage of or wronged in any sense i have absolutely no problem shutting it down and walking away,not depression
i feel proud that illinois is a little ahead,not depression
i feel about him i never really told him too much guess i was scared but i havent got anything to loose now,not depression
@CCobey @tess_stepakoff there isn't a green one either. There's red and yellow in that pic...,not depression
Bout to make some brownies in a few.,not depression
i feel just gorgeous wearing it,not depression
i get a little gripped about timing i feel frantic in my thoughts,not depression
"eharmony just informed me that my soulmate is an 02 Sea Doo with a trash bag of Whataburger taquitos bungeed on top. Thx, Dr. Neil Warren.",not depression
im feeling paranoid im well aware of the governments tactics and if they put it on the books they want to use it,not depression
